universe_record_id,universe_id,dependency_group,taxon_raw,source_review,source_review_doi,source_surface,screening_status,primary_source_status,existing_balance_overlap,notes
U1_001,U1_HAAS_LORTIE_2020,Aechmea_pectinata,Aechmea pectinata,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,SCREENED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_002,U1_HAAS_LORTIE_2020,Alstroemeria_aurea,Alstroemeria aurea,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_003,U1_HAAS_LORTIE_2020,Alstroemeria_ligtu_var_Simsii,Alstroemeria ligtu var. Simsii,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,SCREENED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_004,U1_HAAS_LORTIE_2020,Alstroemeria_umbellata,Alstroemeria umbellata,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_005,U1_HAAS_LORTIE_2020,Aristotelia_chilensis,Aristotelia chilensis,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_006,U1_HAAS_LORTIE_2020,Berberis_darwinii,Berberis darwinii,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_007,U1_HAAS_LORTIE_2020,Bouvardia_ternifolia,Bouvardia ternifolia,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,SCREENED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_008,U1_HAAS_LORTIE_2020,Brassica_napus,Brassica napus,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_009,U1_HAAS_LORTIE_2020,Brassica_nigra,Brassica nigra,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,EXCLUDED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
U1_010,U1_HAAS_LORTIE_2020,Calyptrogyne_ghiesbreghtiana,Calyptrogyne ghiesbreghtiana,Haas_Lortie_2020_PeerJ,10.7717/peerj.9049,FIGURE4_NETWORK_VISIBLE_TAXON,SCREENED,RESOLVED_PRIMARY,NO,Outcome-blind U1 entry from the review taxon network; no BALANCE conflict or architecture state assigned at universe-registration stage.
